지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
143,대구,2025-08-31,27.8,25.1,2217,33.8,1227,4.67,.7,1733,2.2,1703,2.9,6.6,180,1356,3.5,160,1358,1.1,982,140,22.6,46,1158,75.5,27.5,1004.5,1012.9,555,1008.9,2338,1010.6,13,3.8,1200,2.42,12.79,,,,,,6.5,2.4,32.4,24.1,,,,,,,,,,2.8,4,,{비}1335-1405. {비}1415-{비}{강도0}1500-1611. {비}1635-{비}{강도0}1800-1810. {박무}1640-{박무}{강도0}1800-1805. {비}1820-1825. {비}1920-1954.,
143,대구,2025-09-01,27.9,24.6,416,32.5,1411,2.3,8.1,355,11.2,347,11.7,5.6,230,1421,2.9,230,1423,1.3,1113,140,23.1,54,1416,76.4,28.2,1001,1009,4,1005.2,1511,1007.1,12.9,4.4,1300,2.17,14.3,,,,,,7.8,4,30.1,24.2,,,,,,,,,,2.8,3.9,,{비}0205-{비}{강도0}0300-0325. {비}0347-0445. {박무}0348-0416.,
143,대구,2025-09-02,27.4,24.8,546,31.4,1315,1.45,0,,0,,0,6.2,110,2138,4.4,110,2141,1.4,1241,290,21.8,47,1605,72.8,26.2,1002.9,1011.9,2248,1007,248,1009,12.9,3.5,1100,1.82,12.05,,,,,,6.8,4,28.6,23.9,,,,,,,,,,2.8,4,,{비}0840-{비}{강도0}0900-0955. {비}1103-1115.,
143,대구,2025-09-03,27,23.2,552,32.2,1542,,,,,,,7.7,110,1806,4.8,90,1806,2.5,2147,110,21,49,1428,71.4,24.9,1005.3,1012.7,902,1009,1531,1011.5,12.9,9.3,1200,2.86,21.25,,,,,,4.1,3.3,30.7,22.8,,,,,,,,,,4.6,6.6,,{박무}0326- {박무}{강도0}0600-0835.,
143,대구,2025-09-04,27.5,23.9,326,33,1304,2.08,.2,,.4,1746,.4,7.2,110,1656,4.4,90,1654,2.4,2055,140,22,48,1323,73.3,26.5,1003.3,1012.4,2,1006.5,1530,1009.5,12.8,5.7,1200,3.01,18.11,,,,,,5.6,4.4,31.2,23.2,,,,,,,,,,3.9,5.6,,{소나기}1730-{소나기}{강도0}1800-1935.,
143,대구,2025-09-05,27.4,23.3,2211,33.6,1500,3.8,2.4,1940,7.3,1909,12.6,6.9,110,1751,4.3,110,1821,1.5,1315,110,21.2,43,1501,71.6,25.2,1004.3,1012.5,2137,1008.5,1518,1010.4,12.8,8.3,1100,3.2,20.92,,,,,,7,5.9,32.4,22.6,,,,,,,,,,4.3,6.2,,{비}0355-0425. {소나기}1750-{소나기}{강도0}1800-1835. {소나기}1902-2030. {소나기}2120-2225.,
143,대구,2025-09-06,28.4,23,500,34.1,1509,.17,0,,0,,0,6.5,270,1652,3.8,250,1655,1.5,1255,250,22,48,1336,70.3,26.4,1002.8,1012.1,1,1006.5,1631,1008.9,12.8,9.1,1200,2.93,21.12,,,,,,3.8,2.6,30.4,22.2,,,,,,,,,,4.2,6,,{비}0205-0215.,
143,대구,2025-09-07,26.7,24.7,833,29.1,1708,8.08,.9,621,2.1,557,5.5,6.2,250,204,3.4,270,159,1.6,1363,320,23.1,66,307,81.6,28.3,1001.6,1009.7,2349,1006.2,101,1007.7,12.7,.1,1100,1.07,5.48,,,,,,9.5,3.9,27.3,24.5,,,,,,,,,,1.5,2.1,,{비}0450-{비}{강도0}0600-{비}{강도0}0900-1055. {비}1220-1420.,
143,대구,2025-09-08,23.5,19.1,2313,27.9,1249,3.75,1.5,2330,3.4,2032,8.1,5.3,250,2037,3,290,1459,1.4,1185,320,17.6,48,1230,71.6,20.3,1004.6,1012.8,2152,1009.5,227,1010.8,12.7,2,1000,1.86,10.63,,,,,,8.4,4.5,25.5,18.7,,,,,,,,,,2.1,3.1,,{비}1605-1650. {비}2015-{비}{강도0}2100-2210. {비}2245-2315. {비}2325-{비}{강도0}2400-,
143,대구,2025-09-09,19.6,18,613,21.6,1259,18.25,4.1,1919,12.2,1844,61.8,5.4,270,426,3.4,110,927,.9,782,50,18.2,80,1227,91.9,20.9,1006.8,1014.8,704,1011.7,24,1013.2,12.7,0,1200,1,3.89,,,,,,10,5.8,22,17.5,,,,,,,,,,.8,1.1,,-{비}-0015. {비}0130-{비}{강도0}0300-0345. {박무}0145-0220. {비}0405-0445. {박무}0413-0445. {비}0505-{비}{강도0}0600-0730. {박무}0620-0650. {비}0940-1155. {박무}1050-1105. {비}1250-{비}{강도0}1500-1720. {박무}1410-{박무}{강도1}1500-1630. {비}1755-{비}{강도0}1800-{비}{강도1}2100-2320. {박무}1840-{박무}{강도0}2100-2315. {비}2330-{비}{강도0}2400- {박무}2350-{박무}{강도0}2400-,
143,대구,2025-09-10,22.2,19.6,31,26.3,1547,6.83,3.5,31,6.3,8,13.1,3.9,110,2112,2.8,110,2116,.9,757,140,19.5,69,1339,85.6,22.7,1006.7,1014.9,2248,1011.7,1338,1013,12.6,.3,1200,1.36,8.18,,,,,,7,5.4,24,18,,,,,,,,,,1.7,2.5,,-{박무}-0145. {박무}0230-{박무}{강도0}0300-0510. -{비}-{비}{강도0}0300-{비}{강도0}0600-0650.,
143,대구,2025-09-11,23.2,18.2,450,28.2,1314,,,,,,,8.8,110,1556,5.3,110,1702,1.9,1668,110,17.9,55,1436,73.9,20.6,1009.7,1017.6,901,1014.6,17,1016,12.6,8,1300,2.94,18.31,,,,,,4.6,2.8,24.5,16,,,,,,,,,,3,4.3,,{박무}0325-0455. {달코로나}0450-0500.,
143,대구,2025-09-12,23.3,21.4,525,26.4,1109,5.25,.4,1452,.4,1415,.5,8,90,1045,4.6,110,1022,1.9,1607,110,19.9,68,1055,82,23.3,1007.2,1016.3,8,1009.4,2400,1013.4,12.5,.7,1000,1.65,6.44,,,,,,9.9,6.6,23.9,19.9,,,,,,,,,,1.5,2.1,,{비}1415-{비}{강도0}1500-1555. {비}1650-{비}{강도0}1800-1820. {비}1905-1955. {비}2055-{비}{강도0}2100-2110. {비}2120-2130. {비}2155-2245.,
143,대구,2025-09-13,25,22.1,2256,31.6,1459,6,1.5,819,5.3,749,10,10.4,110,2124,6,110,2325,2.4,2068,110,21.5,60,1503,82.4,25.8,1000.7,1010.3,2231,1004.4,1248,1006.9,12.5,1.8,1100,1.99,9.58,,,,,,9.3,7,25.6,21.1,,,,,,,,,,2.4,3.4,,{비}0205-0230. {박무}0210-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1040. {비}0520-{비}{강도0}0600-{비}{강도1}0900-0950. {비}1045-1055. {해코로나}1235-1255. {비}1410-1420. を(N)1510-1540. {비}2230-2315.,
143,대구,2025-09-14,24,20.6,439,28.7,1647,2.58,.9,119,1.5,108,1.7,9.1,110,35,5.6,110,45,1.8,1586,110,19.8,55,1448,78.4,23.1,1005.6,1013.7,2258,1009.9,1,1011.9,12.5,2.4,1300,3.11,15.34,,,,,,9.1,7.3,26.1,20.1,,,,,,,,,,3,4.2,,{비}0050-{비}{강도0}0300-0325.,
143,대구,2025-09-15,25.9,22.1,604,29.7,1251,1.58,0,,0,,0,3,230,1449,2.2,320,2017,.9,818,320,21.2,55,1119,76.6,25.2,1008.9,1016.3,859,1013.6,1610,1015.1,12.4,3.4,1000,2.57,12.86,,,,,,6.6,4.5,26.9,21.3,,,,,,,,,,2.4,3.4,,{비}1345-{비}{강도0}1500-1510. {비}1530-1540.,
143,대구,2025-09-16,27.5,22.9,405,34,1533,,,,,,,5.7,270,1541,3.4,250,1542,1.1,983,290,22.2,47,1629,74.9,26.8,1006.1,1015.7,1,1009,1651,1012.3,12.4,8.2,1100,2.76,19.28,,,,,,3.8,3.1,28.8,21.3,,,,,,,,,,4,5.7,,{박무}0810-{박무}{강도0}0900-0950. {박무}1015-1050.,
143,대구,2025-09-17,25.8,23.4,2037,33.4,1325,4.38,4.1,1421,6.6,1402,6.6,10.3,270,1431,5.6,270,1424,1.3,1109,270,21.8,47,1158,80.6,26.2,1003.9,1011.7,725,1007.5,1406,1010.1,12.4,6.1,1100,2.65,14.37,,,,,,7.4,4.3,26.9,22.3,,,,,,,,,,2.9,4.2,,{비}1402-{비}{강도1}1500-{비}{강도0}1800-1825. {무지개}1820-1835.,
143,대구,2025-09-18,21.9,19.9,2354,23.8,30,,,,,,,9.6,110,1342,6.3,110,1334,3.1,2679,110,16.4,53,1607,71.6,18.9,1009.5,1019.3,2045,1010.3,148,1015.9,12.3,.7,1300,1.56,10.35,,,,,,7.9,4.6,23.6,19,,,,,,,,,,2.5,3.6,,,
143,대구,2025-09-19,21.6,19.8,242,24.4,1307,,,,,,,7.9,90,1201,5.3,90,1132,2.7,2332,110,15.2,52,1300,67.5,17.3,1010.4,1020.1,743,1012.4,2358,1016.8,12.3,1.8,1200,2.7,11.64,,,,,,9.3,4.8,22.9,18.6,,,,,,,,,,2.7,3.8,,,
143,대구,2025-09-20,21.7,18.7,2354,27,1435,4.08,3.8,824,7.8,805,8.9,8.6,290,1543,4.7,290,1517,2.1,1857,290,17.5,55,1551,78.4,20.1,1002.6,1013,2357,1005.1,804,1008.9,12.2,3.6,1500,2.14,11.97,,,,,,6.1,3.6,22.7,16.4,,,,,,,,,,2.5,3.6,,{비}0040-0055. {비}0125-0150. {비}0350-0435. {박무}0415-0425. {비}0620-0705. {박무}0630-{박무}{강도0}0900-0910. {비}0715-0730. {비}0750-{비}{강도1}0900-0930.,
143,대구,2025-09-21,20.5,17,541,25.6,1324,,,,,,,8.1,110,1505,5.6,110,1521,2.4,2049,110,15,46,1401,73.1,17.1,1010.8,1021.3,2333,1012.9,4,1017.1,12.2,7.8,1300,2.65,18.64,,,,,,4.9,2.5,22.3,14.5,,,,,,,,,,3.9,5.6,,,
143,대구,2025-09-22,20,16,612,24.8,1315,,,,,,,9.6,90,1435,6.3,90,1417,2.3,1979,90,14,42,1412,70.3,16.1,1014.5,1022.1,634,1019.4,1451,1020.9,12.2,3,1200,2.26,13,,,,,,6.8,2,21.5,13.2,,,,,,,,,,2.9,4.2,,,
143,대구,2025-09-23,21.2,16.9,506,25.9,1339,.83,0,,0,,0,9.7,110,1325,5.9,90,1736,2.5,2196,110,14.1,41,1539,65.8,16.1,1013.1,1021.5,1,1017.6,1548,1019.5,12.1,8.5,1200,3,20.03,,,,,,5.8,4.8,23.7,15.3,,,,,,,,,,4.2,6,,{비}0340-0430.,
143,대구,2025-09-24,23.9,20.6,624,27.9,1504,,,,,,,4.5,160,212,2.9,140,44,1.1,952,340,19.3,60,1438,75.8,22.5,1008.7,1018.3,1,1012.5,1634,1014.9,12.1,.6,1300,1.71,9.08,,,,,,9.4,5.5,25.4,20.4,,,,,,,,,,1.7,2.5,,{햇무리}1300-1452.,
143,대구,2025-09-25,23.9,22.8,733,26.4,1432,7.25,3.8,714,6.6,629,8.1,5.5,270,1546,2.8,250,1553,1,848,290,21.4,72,1434,86.5,25.5,1010.9,1019.1,953,1014.9,8,1017.2,12,0,1300,1.17,6.09,,,,,,9.3,5.1,24.7,21.1,,,,,,,,,,1.4,2,,{박무}0515-0525. {비}0520-0535. {비}0550-{비}{강도0}0600-{비}{강도0}0900-1130. {박무}0620-0725. {박무}0745-0810. {비}1450-{비}{강도0}1500-1510. {비}1535-1615. {비}2330-2350.,
143,대구,2025-09-26,23,19.8,627,28.1,1541,,,,,,,4.8,140,2237,2.9,270,36,1.5,1329,110,16.4,41,1426,68.5,18.8,1012.3,1020.2,821,1016.6,1557,1018.6,12,9,1100,2.63,18.23,,,,,,6.3,.6,25.1,16.3,,,,,,,,,,3.6,5.1,,,
143,대구,2025-09-27,22.9,18.9,547,27.5,1455,,,,,,,7,110,923,4.8,110,931,2.4,2073,90,16.9,48,1344,70.4,19.2,1011.3,1019.6,737,1015.7,2354,1017.6,12,7.7,1200,2.43,17.04,,,,,,7.5,3.6,24.7,18.2,,,,,,,,,,3.3,4.7,,,
143,대구,2025-09-28,21.7,20.4,540,25,1541,4.6,.6,1130,.9,1104,1.8,5.9,290,1546,3.3,320,1731,1.7,1495,270,18.7,71,1016,83.4,21.6,1004.5,1015.7,1,1006.9,1535,1010.8,11.9,0,1000,.94,5.46,,,,,,9.4,6.4,23.2,18.9,,,,,,,,,,1.5,2.2,,{비}0705-0715. {비}0955-1040. {비}1104-1145. {비}1220-1230. {비}1310-1325. {비}1630-1710. {비}1755-{비}{강도0}1800-1950.,
143,대구,2025-09-29,22,18.6,2305,27.1,1404,,,,,,,6.3,110,2111,3.9,110,1736,2.3,1944,290,14.9,40,1631,65.5,17,1005.8,1014.2,2216,1010.5,38,1012.1,11.9,7.9,1200,3.03,18.2,,,,,,5.6,3.4,24.1,16.4,,,,,,,,,,3.6,5.2,,,
143,대구,2025-09-30,20.6,15.8,442,26.4,1633,,,,,,,4.9,290,1551,3.1,290,1606,1.2,1034,110,15.7,47,1648,74.9,17.8,1006.4,1015,819,1010.3,1708,1012.7,11.9,6.6,1000,2.34,14.25,,,,,,5.8,2.6,22.9,13.3,,,,,,,,,,2.5,3.6,,,
143,대구,2025-10-01,21.5,16.7,631,27.7,1450,,,,,,,5.4,290,1516,3.4,290,1521,1.3,1152,70,14,31,1450,65.9,16.1,1007.2,1015.8,2135,1011.3,1445,1013.5,11.8,10.7,1100,2.69,18.8,,,,,,1.8,.4,23.7,12.9,,,,,,,,,,3.8,5.4,,{박무}0230-0250. {박무}0345-0415. {박무}0505-0545.,
143,대구,2025-10-02,20.7,16.8,434,25,1410,,,,,,,5.1,110,1933,3.4,110,1939,1.3,1125,110,15.5,48,1408,73.1,17.6,1011.3,1019.6,2325,1015.3,328,1017.6,11.8,1.5,1300,1.95,9.31,,,,,,9.3,5.4,22.5,14.2,,,,,,,,,,1.8,2.6,,,
143,대구,2025-10-03,19.2,18.8,1620,20.7,1,23.6,1.4,1930,2.6,1916,15.9,5.2,90,1543,3.5,110,1544,1.6,1391,140,18.1,82,1,93.4,20.7,1010.5,1019.3,820,1014.3,2400,1016.9,11.8,0,1100,.71,4.46,,,,,,10,6.4,21.2,18.7,,,,,,,,,,.8,1.2,,{비}0004-{비}{강도0}0300-{비}{강도0}0600-0625. {박무}0010-{박무}{강도1}0300-{박무}{강도0}0600-{박무}{강도0}0900-0940. {비}0645-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}1230-{박무}{강도0}1500-1510. {박무}1605-1630. {박무}1750-{박무}{강도0}1800-1810. {박무}1920-2040. {박무}2110-{박무}{강도0}2400-,
143,대구,2025-10-04,21.1,19,500,24.1,1415,3.67,.3,906,.8,816,1.6,7,140,1857,4.7,110,1857,1.8,1520,140,18.7,75,1520,86.8,21.6,1007.4,1014.8,2138,1012.3,1443,1013.7,11.7,.2,1200,2.09,9.25,,,,,,9.8,8.8,22.7,18.9,,,,,,,,,,1.9,2.7,,-{비}-0015. -{박무}-0030. {박무}0150-0245. {박무}0350-0450. {비}0650-{비}{강도0}0900-1015. {박무}0650-{박무}{강도0}0900-1010.,
143,대구,2025-10-05,22.2,19.9,637,26.5,1302,1.08,.1,,.2,,.2,6,140,2043,3.5,140,2032,1.6,1397,110,19,61,1337,83.3,21.9,1007.8,1015.7,926,1012,1448,1014.1,11.7,1.6,1200,2.33,10.38,,,,,,9.3,7,23.9,19.4,,,,,,,,,,1.8,2.6,,{비}1555-1610. {비}2310-{비}{강도0}2400- {박무}2320-{박무}{강도0}2400-,
143,대구,2025-10-06,19.9,18.7,2239,20.5,1,14.5,.4,1239,.8,1225,3.2,6.9,110,2012,4,110,1248,2.3,2021,140,18.7,85,1226,92.9,21.6,1009.7,1017.3,938,1014.4,350,1016,11.6,0,1000,.61,3.12,,,,,,10,7.4,21.6,18.7,,,,,,,,,,.8,1.1,,-{비}-{비}{강도0}0300-0415. -{박무}-{박무}{강도0}0300-0340. {비}0440-{비}{강도0}0600-0620. {비}0655-0705. {비}0820-0835. {비}0905-1110. {비}1225-1330. {박무}1235-1310. {비}1405-1440. {비}1935-{비}{강도0}2100-{비}{강도0}2400- {박무}2140-2240. {박무}2320-2340.,
143,대구,2025-10-07,20.7,18.6,46,22.2,1332,10.13,1,255,2.5,242,8.5,5.6,110,1249,3.5,110,1251,1.9,1666,140,18.9,83,1015,90.1,21.9,1008.8,1016.6,2,1013.5,1604,1015.2,11.6,0,1400,.5,3.38,,,,,,9.5,8.1,21.7,18.7,,,,,,,,,,.8,1.1,,{박무}0030-{박무}{강도1}0300-0330. -{비}-{비}{강도0}0300-0550. {박무}0430-0450. {비}0625-0720. {비}1030-1135. {비}1255-1258. {비}1350-1425. {비}1455-{비}{강도0}1500-1635. {박무}1535-1605.,
143,대구,2025-10-08,21.6,20,646,24.4,1211,,,,,,,7.1,110,1855,4.3,90,1542,1.8,1538,110,18.1,64,1233,81.5,20.8,1010,1018.1,2318,1014.7,301,1016.2,11.6,.7,1400,1.41,7.6,,,,,,9,8.4,22.9,19.8,,,,,,,,,,1.7,2.4,,,
143,대구,2025-10-09,20,17.5,2248,23.5,1400,.67,0,,0,,0,9.5,110,1237,5.9,90,1210,2.5,2187,90,14.6,51,1456,71.3,16.7,1013.5,1021.1,2254,1017.9,308,1019.9,11.5,3.9,1200,2.43,12.68,,,,,,7.1,7,21.4,15.9,,,,,,,,,,3,4.2,,{비}0240-0250. {비}0750-0820. {해코로나}1230-1240. {해코로나}1550-1620.,
143,대구,2025-10-10,20.8,16.9,420,25.3,1421,.75,0,,0,,0,6.4,110,1906,4,90,1847,2,1727,110,15.2,52,1430,71.5,17.3,1011.8,1020.7,2,1016.1,1453,1018.1,11.5,4.7,1200,2.85,14.54,,,,,,7.4,5,22.5,14.5,,,,,,,,,,3.1,4.4,,{비}1855-1940.,
143,대구,2025-10-11,22.9,17.5,638,29.8,1608,,,,,,,4.2,270,1313,2.5,340,1317,1,832,290,16.8,43,1402,70.8,19.2,1006.4,1017.1,1,1009.6,1541,1012.7,11.4,10.6,1200,2.54,17.2,,,,,,.6,.3,23.8,15.3,,,,,,,,,,3.1,4.4,,,
143,대구,2025-10-12,19.3,17.5,1851,23.7,1053,4.27,.9,1416,1.7,1858,3.2,8.7,90,1236,5.7,110,1239,2.3,2002,110,17.2,71,1300,88.6,19.7,1007,1016.3,2245,1010.3,327,1013.3,11.4,.7,1000,1.61,6.49,,,,,,7.5,5.6,20.7,16.9,,,,,,,,,,1.4,1.9,,{비}1405-1440. {비}1735-{비}{강도0}1800-2016. {박무}1815-1835. {박무}1920-1950. {비}2250-2350.,
143,대구,2025-10-13,18.3,16.3,2301,19.7,1103,5,1,2243,2.1,2218,2.2,10.2,110,1904,6.5,110,1906,2.6,2255,140,16.4,83,1134,88.9,18.6,1008.9,1016.3,1020,1014.2,1447,1015.3,11.4,0,1300,.36,1.85,,,,,,9.6,6.8,19.6,16.3,,,,,,,,,,.8,1.1,,{비}1220-1330. {비}1610-1650. {비}1755-{비}{강도0}1800-1810. {비}1845-1855. {비}2105-2115. {비}2125-{비}{강도0}2400- {박무}2245-2255. {박무}2305-2315.,
143,대구,2025-10-14,18.1,16.4,2,19.6,1610,10.58,4.9,440,12.8,357,50,6.2,140,39,4.2,110,16,1.5,1293,140,16.7,84,1552,92.4,19.1,1010.8,1020.6,2254,1014,146,1017.2,11.3,0,1300,.61,3.23,,,,,,9.6,6.4,19.3,16.4,,,,,,,,,,.8,1.1,,{박무}0205-0240. -{비}-{비}{강도1}0300-{비}{강도1}0600-{비}{강도1}0900-0945. {박무}0310-{박무}{강도0}0600-0650. {박무}0730-0850. {박무}1230-1325. {비}1240-1330.,
143,대구,2025-10-15,19.5,15.2,605,23,1205,.75,0,,0,,0,8.5,90,1402,5,90,1327,2.1,1811,90,16.2,65,1234,82.3,18.5,1013,1022,804,1016,2329,1019.3,11.3,2.8,1100,2.01,10.06,,,,,,6.8,4.9,20.1,11.8,,,,,,,,,,1.9,2.7,,{비}1305-1335. {비}1455-{비}{강도0}1500-1510.,
143,대구,2025-10-16,19.6,17.5,2358,23.7,1259,5.83,1.9,434,6.4,345,11.8,6.9,110,1627,4.5,110,1646,1.8,1569,110,17.1,69,1301,86.4,19.5,1011.7,1023.6,2247,1013.8,503,1018.1,11.3,.3,1200,1.6,6.16,,,,,,8.4,7.1,20.8,14.9,,,,,,,,,,1.4,2,,{비}0240-{비}{강도0}0300-{비}{강도0}0600-0740. {박무}0340-0515. {박무}0640-0720. {비}1440-1455. {비}1525-1550. {비}1705-1715.,
143,대구,2025-10-17,19.6,16,519,23.4,1308,1.42,.2,,.3,2230,.3,6.9,110,1554,4.6,90,1643,2,1701,110,15.3,59,1327,77.5,17.3,1014.6,1024.7,819,1016.5,2351,1021,11.2,3.9,1300,1.86,10.77,,,,,,6.5,2.6,20,12.6,,,,,,,,,,2,2.8,,{비}2225-2350.,
143,대구,2025-10-18,18.5,16.8,2254,20.4,1455,5.53,.8,928,1.3,843,2.7,7.5,140,1850,4.2,110,1852,1.9,1611,270,16.3,79,1427,87.1,18.5,1012.1,1023.4,2343,1014.2,430,1018.5,11.2,0,1300,.74,3.29,,,,,,9.9,7.4,19.5,16.4,,,,,,,,,,1,1.5,,{비}0040-0140. {박무}0810-{박무}{강도1}0900-0950. {비}0820-{비}{강도0}0900-0957. {비}1035-{비}{강도0}1200-1330.,
143,대구,2025-10-19,17.7,15.5,2336,20.4,1542,,,,,,,7.5,90,1029,4.7,90,1038,1.9,1674,110,13.3,62,1435,76.5,15.3,1016.1,1024.5,829,1020.6,1339,1022.6,11.2,.9,1300,1.4,8.29,,,,,,8.5,3.1,19,11.9,,,,,,,,,,1.8,2.5,,,
143,대구,2025-10-20,14.7,12.1,700,19.1,1451,,,,,,,9.7,90,1604,6.4,110,1615,2.5,2156,140,8.7,52,1132,68.3,11.3,1018.8,1027.5,2201,1022.6,1,1025.4,11.1,7.8,1100,2.3,14.48,,,,,,4.4,2.9,16.8,9.7,,,,,,,,,,2.3,3.3,,{해코로나}1120-1130.,
143,대구,2025-10-21,14.9,11.9,28,18.1,1423,,,,,,,5,140,1903,3.2,110,1910,1.3,1113,140,10.7,60,1318,77,12.9,1020.5,1028.5,828,1025.2,1421,1027.1,11.1,.4,1000,1.6,7.86,,,,,,8.9,5.6,16.8,9.1,,,,,,,,,,1.4,2,,,
143,대구,2025-10-22,14.9,12.5,643,17.8,1340,.42,0,,0,,0,8.3,90,1202,5.2,90,1407,1.7,1490,90,11.6,68,1343,81.1,13.6,1020.8,1028.4,952,1026.3,1358,1027.4,11.1,1,1300,1.27,7.44,,,,,,7,7,16.7,8.9,,,,,,,,,,1.4,1.9,,{비}0940-1005.,
143,대구,2025-10-23,15.5,12.2,424,20.8,1422,,,,,,,6.9,70,1448,4.4,90,1639,1.5,1325,140,11.6,54,1426,79.5,13.7,1020.1,1028.1,749,1024.4,1444,1026.6,11,5.8,1100,2.42,13.15,,,,,,4.8,3.6,17,8.8,,,,,,,,,,2,2.9,,,
143,대구,2025-10-24,15.2,11.2,305,19.3,1435,,,,,,,8.3,90,1514,5.5,110,1428,1.9,1627,110,11.6,60,1439,80.3,13.6,1018.8,1027.9,909,1023.4,1507,1025.3,11,3.7,1100,2.15,11.3,,,,,,6.4,4.8,16.5,7.1,,,,,,,,,,1.9,2.8,,{박무}0325-0520. {박무}0550-{박무}{강도0}0600-0750.,
143,대구,2025-10-25,16.7,13,552,22.2,1416,,,,,,,4.4,320,1658,2.8,320,1652,1.1,936,290,11.7,45,1429,73.9,13.7,1013.8,1024,1,1017.8,1603,1020.3,11,6.5,1200,2.37,13.33,,,,,,5.9,3.8,18.1,10.4,,,,,,,,,,2.5,3.6,,,
143,대구,2025-10-26,15.7,12,2359,19.5,1449,1.33,0,,0,,0,8.4,270,1512,5.5,270,1527,2.8,2446,270,6.3,29,1524,55.3,9.6,1010.5,1018.9,7,1014.8,1510,1017,10.9,5.6,1200,2.38,11.72,,,,,,4.4,2.5,16.5,7.7,,,,,,,,,,3,4.3,,{비}0445-0505. {비}0540-{비}{강도0}0600-0640.,
143,대구,2025-10-27,11.2,8,2347,13.8,1350,,,,,,,11.9,320,1012,7.9,290,1013,3.4,2929,290,-2.3,15,1152,43,5.6,1013.7,1023.8,2340,1016.6,355,1020.3,10.9,9.9,1200,2.57,16.47,,,,,,1.1,1,12.4,4.3,,,,,,,,,,4,5.8,,,
143,대구,2025-10-28,8.8,3.4,647,14.8,1533,,,,,,,8,290,1151,4.6,270,1149,1.8,1546,290,-2.9,16,1410,50.4,5.1,1020.5,1029.9,2338,1023.8,1,1027.2,10.8,10.3,1200,2.56,16.68,,,,,,0,0,11.5,-1.3,,,,,,,,,,3.2,4.5,,,
143,대구,2025-10-29,9.1,1.9,654,17.1,1524,,,,,,,4.2,140,1452,3,90,1337,1.3,1095,90,1.5,26,1510,64.1,6.9,1022.7,1032,818,1027.1,1552,1029.4,10.8,10.1,1200,2.41,15.64,,,,,,0,0,11.7,-1.1,,,,,,,,,,2.5,3.5,,,
143,대구,2025-10-30,10.4,4.1,641,17.5,1436,,,,,,,3.7,290,1459,2.3,320,1559,1,829,110,5.2,34,1515,73.6,8.9,1019,1028.9,808,1023.2,1411,1025.6,10.8,7.1,1000,2.08,12.01,,,,,,6.3,0,12.3,-.5,,,,,,,,,,1.7,2.4,,{박무}0513-{박무}{강도0}0600-0602. {박무}0625-0650. {햇무리}1058-1537.,
143,대구,2025-10-31,11.7,6.4,551,19.6,1536,,,,,,,6.1,110,1420,4.3,110,1420,1.1,953,110,7.1,44,1615,76.5,10.1,1010.1,1023.3,1,1012,2358,1016.7,10.7,7.5,1200,2.35,13.09,,,,,,3.9,1.1,13.5,3,,,,,,,,,,2.1,3,,{박무}0410-0420. {박무}0550-{박무}{강도0}0600-0605. {박무}0635-0750.,
143,대구,2025-11-01,13.6,9.2,36,19.1,1417,2,,,,,.4,12.5,270,1311,7.4,290,1319,2.7,2292,290,5.5,28,1423,62.6,9.2,1005.9,1015,2238,1010.3,1456,1012.4,10.7,8.3,1100,2.28,14.25,,,,,,3.1,2,14.8,4.6,,,,,,,,,,3.3,4.7,,{비}0250-{비}{강도0}0300-0425. {박무}0345-{박무}{강도0}0600-0615. {비}0525-0535. {박무}0620-0635. {박무}0705-0840. {비}2115-2130.,
